N,P,K,temperature,humidity,ph,rainfall,wind_speed,soil_moisture,crop_type,yield_index
32.0,48.0,5,14.7,14,5.38,152.3,14.8,58.7,kidneybeans,71.0
105.0,15.0,49.0,28.6,92.7,6.46,19.1,15.0,57.8,muskmelon,98
32.0,43.0,5,21.8,77.7,7.74,21.9,10.8,28.7,lentil,51.2
12.0,102.0,30.0,14.1,35.8,6.53,20.6,10.0,60.3,kidneybeans,53.5
17.0,145,205,44,96.9,3.76,32.3,22.0,32.3,mungbean,42.1
31.0,59.0,13.0,22.8,73.9,7.35,21.4,8.8,48.4,mungbean,70.2
140,10.0,192.0,11.2,100,8.22,38.8,6.6,38.0,pigeonpeas,21.5
5.0,145,205,42.8,14,3.96,35.8,9.0,34.6,pigeonpeas,22.3
42.0,58.0,49.0,33.6,93.1,7.05,120.7,4.1,56.3,papaya,96.5
125.0,144.0,21.0,9.6,100,7.91,293.7,11.8,58.9,pomegranate,24.8
19.0,15.0,11.0,23.4,92.7,7.1,121.3,12.3,46.0,orange,96.0
21.0,138.0,5,8.7,14,4.05,290.3,8.5,57.0,muskmelon,18.7
23.0,145,205,22.8,95.2,6.29,107.6,12.1,42.8,apple,94.4
20.0,15.0,13.0,23.2,89.1,6.88,100.5,7.4,70.8,orange,96.0
140,61.0,27.0,32.8,61.8,5.15,143.0,5.7,40.9,banana,55.7
60.0,37.0,62.0,24.6,14,8.57,10,15.8,41.1,chickpea,57.1
92.0,66.0,24.0,37.6,76.1,7.26,218.8,2,68.0,papaya,53.9
15.0,71.0,19.0,26.3,67.6,7.22,48.4,9.2,48.1,lentil,93.8
105.0,17.0,55.0,25.3,85.2,6.4,47.9,16.1,25.1,watermelon,92.7
20.0,96.0,5,32.9,72.2,5.53,92.5,11.6,64.9,mungbean,43.3
98.0,5,205,42.3,96.1,4.15,300,15.5,56.5,rice,44.3
135.0,99.0,5,42.0,87.7,4.26,10,15.2,44.6,jute,31.5
7.0,5,58.0,22.1,35.5,6.93,57.8,15.2,61.9,mango,38.2
42.0,18.0,45.0,30.0,46.8,7.39,279.5,3.4,46.8,coffee,43.1
20.0,32.0,36.0,31.5,48.1,5.79,66.4,12.2,53.8,mango,91.7
36.0,145,205,27.8,80.0,6.95,37.6,13.3,28.5,apple,46.1
17.0,49.0,21.0,30.3,52.4,7.28,47.9,8.6,25.2,mothbeans,93.8
110.0,68.0,24.0,27.9,42.3,7.09,42.4,13.4,55.8,maize,82.5
18.0,141.0,189.0,9.7,14,3.68,10,10.6,36.8,grapes,55.8
24.0,62.0,20.0,27.1,47.9,5.75,153.2,8.7,55.2,pigeonpeas,94.1
41.0,34.0,5,44,15.8,8.59,14.4,6.3,53.2,rice,36.0
140,20.0,205,39.3,91.4,4.14,269.0,20.3,87.1,coffee,32.0
86.0,18.0,33.0,25.4,90.6,6.09,120.3,18.5,51.7,cotton,60.5
23.0,74.0,35.0,34.6,70.2,6.25,20.0,12.9,51.7,blackgram,58.1
20.0,64.0,26.0,28.5,43.2,5.69,159.6,5.3,42.8,pigeonpeas,97.9
67.0,53.0,43.0,33.1,94.1,7.0,125.9,16.5,49.2,papaya,93.3
140,118.0,5,8.6,21.9,8.96,296.5,6.3,25.0,mango,18.3
111.0,145,205,11.5,27.0,4.28,10,15.2,74.0,mango,18.3
8.0,89.0,20.0,14.5,40.6,6.3,10,24.4,60.8,lentil,48.2
15.0,38.0,45.0,33.5,24.9,7.06,38.5,16.2,34.4,mango,58.1
0,127.0,26.0,10.1,96.0,3.68,300,16.8,61.4,maize,33.2
0,40.0,14.0,41.1,100,3.59,33.6,14.0,78.6,mango,29.5
85.0,78.0,68.0,37.6,100,7.76,55.3,11.1,44.4,papaya,51.1
135.0,24.0,33.0,8.5,16.3,8.51,249.6,15.7,55.8,coconut,46.2
13.0,25.0,5.0,20.3,100,5.33,218.7,17.7,66.5,orange,59.1
0,144.0,202.0,40.3,14,8.17,286.1,4.3,72.3,blackgram,17.3
18.0,67.0,25.0,18.6,20.1,5.58,104.8,2,30.3,kidneybeans,96.1
6.0,22.0,28.0,24.2,34.3,8.17,22.7,4.8,52.2,chickpea,34.5
44.0,23.0,64.0,29.6,100,7.56,300,7.4,58.1,jute,35.0
113.0,14.0,58.0,25.8,85.5,6.69,50.1,10.6,48.3,watermelon,96.7
25.0,40.0,35.0,31.1,70.3,7.71,13.7,11.7,62.1,lentil,55.2
21.0,40.0,19.0,28.0,53.9,6.91,44.2,20.9,57.2,mothbeans,95.4
0,145,180.0,40.6,91.6,3.5,24.4,9.9,51.3,blackgram,22.4
86.0,16.0,51.0,29.3,92.5,6.3,30.1,20.3,43.0,muskmelon,95.7
81.0,46.0,23.0,22.3,62.3,6.47,93.2,6.4,32.1,maize,94.9
19.0,79.0,20.0,28.1,46.5,5.99,141.4,11.6,44.4,pigeonpeas,92.1
6.0,145,95.0,17.3,67.8,7.29,11.2,11.8,34.3,grapes,34.9
136.0,127.0,23.0,43.0,97.0,8.66,41.2,9.5,55.2,coffee,34.2
124.0,32.0,44.0,29.3,70.8,6.82,300,10.5,46.2,rice,72.3
137.0,145,179.0,10.0,99.1,3.71,255.5,9.3,51.8,apple,51.4
117.0,145,5,8,14,7.97,291.9,20.5,48.8,chickpea,38.3
122.0,16.0,36.0,28.3,78.7,7.3,288.8,9.4,54.7,coffee,62.8
18.0,30.0,33.0,23.3,36.5,6.02,43.6,9.7,68.0,kidneybeans,60.8
61.0,95.0,118.0,19.7,14,6.41,10,14.3,22.0,chickpea,58.1
21.0,125.0,205,22.3,90.3,5.77,108.3,12.8,34.2,apple,93.3
32.0,7.0,35.0,17.3,77.7,4.5,54.9,11.4,47.5,pomegranate,44.3
28.0,135.0,205,23.8,83.7,6.2,77.3,18.7,41.0,grapes,94.6
32.0,22.0,31.0,8,14,4.29,285.2,21.1,51.4,mango,45.0
77.0,27.0,19.0,17.4,99.9,5.85,48.7,17.2,40.4,cotton,54.6
0,5,182.0,9.4,100,8.36,10,5.5,35.7,blackgram,18.4
52.0,53.0,30.0,33.9,53.5,7.58,105.5,6.1,37.2,blackgram,72.2
140,145.0,5,39.6,94.3,8.42,300,16.7,40.1,pigeonpeas,20.3
8.0,5,205,8,98.5,4.38,10,16.2,75.8,banana,19.8
30.0,113.0,22.0,30.3,70.9,7.92,30.6,15.7,46.6,pigeonpeas,49.2
22.0,45.0,15.0,29.1,86.6,6.8,57.9,18.1,39.5,mungbean,96.9
20.0,25.0,32.0,32.9,49.9,5.79,95.7,17.4,44.1,mango,98
47.0,29.0,65.0,30.0,65.9,5.28,89.0,11.8,56.8,watermelon,37.5
140,5,185.0,42.0,98.6,8.62,55.0,9.8,36.1,mungbean,28.6
140,145,205,8,16.5,4.31,249.3,10.5,83.6,watermelon,25.7
25.0,16.0,31.0,27.4,96.0,6.02,135.2,4.5,45.5,coconut,94.2
34.0,145,42.0,8.8,14,4.05,10,21.9,75.7,grapes,37.3
26.0,144.0,205,21.9,98.8,7.42,115.5,13.2,26.0,grapes,63.5
45.0,21.0,35.0,35.2,87.5,8.03,78.0,2.6,63.3,blackgram,47.3
140,5,23.0,10.9,100,4.19,70.4,10.0,59.3,pigeonpeas,29.8
40.0,73.0,148.0,27.5,71.1,4.44,44.8,9.9,37.0,grapes,43.6
74.0,43.0,41.0,25.8,80.2,6.62,185.8,11.0,47.0,jute,92.0
85.0,69.0,45.0,28.7,78.8,6.26,87.9,10.8,32.5,banana,96.1
79.0,47.0,40.0,25.2,79.5,6.6,185.8,13.8,66.8,jute,96.5
111.0,45.0,5,41.5,97.1,8.58,56.0,7.6,51.1,papaya,42.0
56.0,129.0,39.0,22.3,95.0,7.03,34.0,11.5,34.9,banana,44.7
25.0,51.0,20.0,26.8,50.0,6.89,43.3,13.0,33.8,mothbeans,97.2
112.0,94.0,46.0,26.8,83.4,5.98,99.7,9.8,48.4,banana,96.9
140,145,197.0,8.7,14,4.26,39.8,9.2,38.5,muskmelon,31.1
101.0,89.0,54.0,26.6,77.1,5.9,112.1,6.2,29.7,banana,93.6
42.0,68.0,77.0,19.5,15.7,7.42,60.1,18.8,45.3,chickpea,93.6
127.0,63.0,24.0,24.4,83.9,7.1,66.6,14.3,51.6,cotton,86.2
44.0,97.0,38.0,27.0,14,6.44,39.6,18.8,55.2,chickpea,60.5
23.0,29.0,32.0,31.4,47.5,5.99,97.3,13.0,46.9,mango,93.3
56.0,28.0,110.0,24.4,14,6.81,143.9,13.6,53.2,chickpea,60.7
25.0,30.0,31.0,30.4,47.9,6.05,115.5,3.1,63.5,mango,93.1
60.0,23.0,16.0,20.5,91.7,6.51,110.1,14.1,35.2,cotton,68.6
80.0,74.0,11.0,19.6,56.8,6.67,20.3,10.6,49.6,cotton,56.0
8.0,33.0,24.0,21.3,76.8,5.28,49.7,5.8,43.6,pomegranate,51.9
100.0,18.0,55.0,25.8,82.7,6.69,63.6,18.3,52.5,watermelon,93.0
28.0,27.0,20.0,29.5,55.5,7.38,83.1,12.8,53.6,lentil,59.2
132.0,29.0,36.0,8,94.2,8.65,10,12.4,29.5,banana,37.7
140,7.0,174.0,9.0,14,8.02,21.1,10.5,43.9,muskmelon,36.8
94.0,32.0,32.0,25.0,57.2,7.02,143.6,22.7,54.6,coffee,97.6
37.0,64.0,31.0,35.1,33.3,7.74,93.7,13.3,46.4,mothbeans,43.5
83.0,42.0,52.0,25.0,79.4,6.92,198.2,7.0,27.4,jute,93.1
122.0,47.0,20.0,22.5,83.7,7.09,89.5,6.4,36.1,cotton,98
3.0,88.0,5,29.3,40.7,5.61,83.1,11.1,41.8,lentil,34.9
32.0,85.0,73.0,19.7,18.7,7.22,75.1,8.4,62.3,chickpea,95.3
33.0,62.0,17.0,29.8,66.2,7.28,75.6,9.6,62.5,blackgram,89.8
23.0,20.0,24.0,27.1,97.2,6.14,178.4,9.1,50.7,coconut,95.1
0,145,200.0,10.4,98.4,4.44,292.5,15.5,38.6,rice,35.0
0,31.0,189.0,44,14,8.1,268.9,8.5,66.2,rice,45.3
38.0,67.0,20.0,30.5,65.1,7.32,68.2,11.2,42.3,blackgram,97.8
17.0,34.0,5,11.6,36.1,5.96,159.6,9.2,10,kidneybeans,51.9
41.0,35.0,48.0,30.0,97.6,7.42,300,14.1,43.2,jute,59.6
136.0,38.0,66.0,21.0,72.0,5.78,15.3,6.0,65.0,watermelon,45.7
109.0,7.0,23.0,20.0,62.4,7.12,286.1,13.1,49.7,jute,45.4
127.0,143.0,205,40.7,14,8.18,282.1,15.2,44.7,banana,29.0
124.0,5,14.0,41.9,23.8,9.08,300,9.1,49.4,muskmelon,32.6
0,135.0,201.0,40.0,96.9,8.31,37.7,18.1,26.3,mothbeans,29.4
21.0,17.0,8.0,23.4,94.9,6.94,103.1,15.9,38.2,orange,92.6
25.0,15.0,60.0,29.1,76.0,5.77,30.7,2,76.4,pomegranate,52.4
140,6.0,20.0,20.1,67.6,7.69,36.7,14.1,74.5,watermelon,44.8
16.0,122.0,174.0,22.1,93.3,5.76,111.5,16.5,54.1,apple,94.3
131.0,52.0,76.0,31.7,58.3,5.45,283.8,3.6,57.3,jute,29.2
54.0,50.0,48.0,33.8,93.1,6.61,142.5,16.1,67.5,papaya,95.9
0,145,5,14.1,100,4.17,10,18.5,51.4,muskmelon,31.0
48.0,86.0,82.0,40.1,86.5,7.15,207.5,11.5,32.3,papaya,60.2
132.0,145,5,38.2,100,4.35,270.3,19.8,10,pigeonpeas,25.5
52.0,115.0,10.0,9.4,17.4,7.95,10,14.3,44.7,papaya,33.5
116.0,48.0,19.0,23.3,78.1,6.78,79.4,11.8,48.4,cotton,95.5
25.0,67.0,23.0,28.6,50.4,5.68,139.9,4.5,56.7,pigeonpeas,94.4
36.0,53.0,124.0,12.7,14,6.13,23.6,7.2,36.2,chickpea,59.3
21.0,18.0,26.0,28.0,94.1,5.92,161.5,8.7,35.6,coconut,98
9.0,8.0,11.0,26.6,100,7.94,216.9,21.8,76.1,orange,59.6
40.0,71.0,18.0,29.9,66.6,7.15,51.0,8.0,47.6,blackgram,93.8
0,15.0,5,12.2,15.3,3.5,10,9.7,45.0,cotton,21.2
130.0,47.0,17.0,24.6,79.0,6.94,75.2,16.5,40.5,cotton,96.1
40.0,44.0,6.0,25.0,15.0,6.6,75.1,11.2,41.9,kidneybeans,57.3
23.0,20.0,10.0,15.3,100,5.81,131.0,13.3,63.0,orange,70.8
21.0,132.0,200.0,23.2,84.7,6.18,59.7,7.9,29.8,grapes,92.3
112.0,87.0,5,8,16.0,8.25,19.2,16.7,58.8,jute,22.8
75.0,72.0,17.0,29.2,92.5,7.79,139.6,4.5,62.7,cotton,58.1
106.0,19.0,25.0,16.4,72.2,6.09,114.7,13.1,66.7,cotton,64.0
21.0,13.0,11.0,23.6,91.4,6.82,95.2,6.6,36.2,orange,95.7
100.0,19.0,50.0,29.9,93.5,6.42,28.7,9.3,53.6,muskmelon,96.3
126.0,5,179.0,42.3,14.7,3.54,289.8,9.0,54.0,blackgram,23.9
29.0,91.0,22.0,23.9,52.7,6.85,22.6,11.2,64.4,blackgram,62.5
24.0,133.0,201.0,24.1,85.2,5.98,70.0,14.6,46.4,grapes,92.7
1.0,101.0,16.0,25.1,100,7.39,82.0,11.9,23.0,mungbean,56.2
95.0,15.0,41.0,25.1,86.0,6.37,48.0,24.2,57.1,watermelon,97.5
105.0,61.0,15.0,22.7,78.0,6.93,83.7,21.7,60.9,cotton,91.0
19.0,20.0,41.0,19.3,90.2,6.07,106.7,11.0,35.5,pomegranate,92.6
20.0,16.0,31.0,27.5,95.8,6.03,174.7,17.5,51.6,coconut,96.6
125.0,57.0,18.0,23.0,79.2,6.88,68.6,2,73.7,cotton,92.4
27.0,5,188.0,40.8,96.4,8.66,18.8,9.2,56.6,lentil,29.9
26.0,42.0,18.0,28.0,86.6,6.62,41.8,12.0,46.8,mungbean,98
16.0,65.0,17.0,25.6,63.1,6.74,49.7,5.0,66.3,lentil,97.6
20.0,120.0,199.0,24.4,80.1,5.75,52.7,2.6,32.9,grapes,94.2
16.0,134.0,187.0,21.4,93.9,5.85,89.4,13.7,90,apple,93.5
18.0,145,205,9.5,95.1,8.53,300,9.5,39.8,apple,62.4
140,20.0,89.0,31.9,70.8,5.99,10,7.5,90,watermelon,46.6
103.0,20.0,46.0,25.4,84.3,6.34,59.3,17.3,26.2,watermelon,97.1
42.0,89.0,9.0,17.2,53.3,6.0,87.6,12.1,61.0,lentil,37.8
5.0,5,184.0,9.4,91.6,3.83,287.7,2.7,65.1,mungbean,33.5
23.0,24.0,20.0,23.3,37.0,5.35,62.1,4.8,61.3,mango,71.7
45.0,67.0,95.0,18.7,16.4,7.15,71.4,6.4,45.4,chickpea,94.0
46.0,57.0,89.0,18.6,17.1,7.34,94.0,14.3,67.0,chickpea,95.3
34.0,44.0,32.0,33.6,67.2,7.56,248.7,22.2,38.8,jute,58.4
96.0,81.0,47.0,27.3,80.7,6.25,107.1,10.7,21.4,banana,95.2
119.0,54.0,23.0,22.6,77.8,7.01,94.3,16.3,87.8,cotton,94.7
99.0,18.0,45.0,28.5,92.3,6.21,23.4,10.0,63.0,muskmelon,91.9
18.0,79.0,131.0,26.6,26.7,8.27,45.5,18.1,66.2,chickpea,52.1
19.0,7.0,60.0,17.3,73.0,7.43,20.0,16.3,68.2,pomegranate,45.6
111.0,41.0,18.0,24.2,77.4,7.04,71.7,12.9,61.0,cotton,92.9
136.0,23.0,36.0,30.2,71.7,5.71,10,10.6,28.2,watermelon,55.9
86.0,28.0,25.0,25.3,56.1,6.75,178.5,14.6,21.4,coffee,94.8
104.0,54.0,5,26.7,44.5,5.34,22.8,17.0,63.4,maize,72.0
82.0,34.0,19.0,23.3,61.3,6.52,80.6,12.2,42.6,maize,93.7
18.0,12.0,12.0,22.7,95.1,7.09,106.6,11.8,52.5,orange,94.8
64.0,38.0,60.0,29.2,53.2,5.9,300,10.3,84.7,jute,52.9
29.0,28.0,26.0,37.1,80.7,7.71,238.3,16.2,80.0,papaya,41.5
104.0,83.0,58.0,27.1,82.7,6.14,91.1,12.9,38.7,banana,94.6
0,116.0,30.0,39.7,14,8.9,285.8,7.5,46.3,orange,17.5
12.0,12.0,5,17.9,75.2,7.47,56.7,7.5,50.1,pomegranate,56.8
20.0,15.0,51.0,28.4,72.9,7.26,33.8,10.5,41.9,pomegranate,54.8
140,134.0,79.0,23.1,94.0,5.7,235.8,15.0,48.8,banana,40.8
28.0,17.0,35.0,26.1,95.3,5.9,148.1,14.2,58.7,coconut,90.5
25.0,16.0,34.0,27.6,95.4,5.81,143.5,2,52.2,coconut,97.0
54.0,10.0,27.0,22.4,63.1,5.32,64.2,8.6,56.3,watermelon,52.0
25.0,29.0,9.0,30.3,77.2,6.98,27.4,9.9,48.7,orange,53.9
57.0,64.0,40.0,31.6,92.3,6.69,151.8,13.6,59.2,papaya,90.7
31.0,74.0,28.0,29.2,63.8,7.11,67.2,9.7,39.3,blackgram,94.3
31.0,74.0,7.0,29.7,90.6,7.36,300,4.4,76.5,rice,62.6
140,5,205,12.5,92.6,4.11,35.1,9.8,45.6,banana,30.4
31.0,137.0,5,11.1,37.6,6.86,65.4,14.6,70.0,kidneybeans,42.0
70.0,13.0,55.0,19.3,95.0,5.29,29.6,2,47.9,watermelon,63.0
29.0,76.0,30.0,29.4,70.9,7.45,79.2,5.3,69.6,jute,54.8
101.0,19.0,53.0,29.5,94.5,6.35,22.9,11.3,61.7,muskmelon,94.8
125.0,41.0,23.0,26.7,81.7,6.95,79.6,14.6,33.9,cotton,90.7
140,145,177.0,40.8,93.2,4.33,248.9,19.6,36.1,chickpea,19.8
24.0,70.0,20.0,27.6,45.3,5.76,157.3,3.1,39.4,pigeonpeas,95.4
135.0,127.0,197.0,40.1,19.4,4.13,255.0,3.7,63.0,papaya,23.5
21.0,18.0,34.0,27.8,95.5,5.61,160.0,4.7,47.9,coconut,94.2
140,9.0,5,8,93.2,4.32,10,16.4,17.6,jute,21.6
18.0,33.0,27.0,31.0,80.6,6.33,10,17.0,65.2,pomegranate,50.8
83.0,17.0,43.0,25.0,88.8,6.47,66.9,17.8,48.8,watermelon,94.2
66.0,36.0,14.0,22.8,65.1,6.14,83.0,13.7,52.6,maize,91.9
28.0,22.0,33.0,32.1,52.9,5.93,85.5,10.4,62.4,mango,90.3
18.0,9.0,5,21.1,100,7.85,191.0,14.7,60.9,orange,67.1
84.0,62.0,43.0,23.2,81.0,6.23,252.7,9.2,48.9,rice,96.4
14.0,40.0,46.0,27.1,32.6,5.07,27.0,11.0,90,mango,53.3
53.0,54.0,52.0,33.4,89.3,6.85,150.7,16.8,77.2,papaya,93.9
4.0,82.0,29.0,33.1,30.7,7.25,88.8,17.7,48.2,mothbeans,48.4
140,44.0,6.0,32.2,92.9,8.08,10,11.3,47.9,cotton,54.0
78.0,44.0,20.0,20.8,64.8,6.35,78.9,18.5,62.2,maize,94.2
107.0,18.0,51.0,25.2,83.8,6.41,41.5,18.2,47.5,watermelon,98
23.0,130.0,205,24.3,79.0,6.24,68.3,12.4,51.7,grapes,92.5
91.0,47.0,33.0,23.3,83.7,6.11,236.6,13.3,45.3,rice,96.4
54.0,52.0,50.0,32.3,94.8,6.77,146.7,19.1,42.4,papaya,90.1
0,11.0,5,40.5,100,8.63,12.5,13.1,73.8,lentil,18.2
136.0,5,205,8.2,14,3.98,263.4,13.7,23.0,coffee,28.1
6.0,5,47.0,32.6,100,6.21,88.1,12.5,57.1,coconut,48.9
24.0,11.0,30.0,26.8,93.1,5.63,164.1,14.0,48.9,coconut,91.8
24.0,145,143.0,27.5,69.1,7.61,10,16.4,53.4,grapes,54.0
100.0,29.0,22.0,21.7,65.9,5.69,121.0,17.2,34.1,rice,82.1
35.0,36.0,122.0,24.6,14,6.29,10,18.5,40.7,chickpea,57.1
10.0,6.0,47.0,32.6,100,5.28,58.7,13.2,49.0,coconut,44.1
108.0,14.0,19.0,30.9,69.4,6.59,101.3,9.4,90,rice,57.7
18.0,5,184.0,41.7,97.1,8.44,10,14.2,29.7,coconut,44.2
63.0,37.0,76.0,37.6,100,5.6,268.3,5.3,59.1,papaya,53.2
47.0,104.0,37.0,22.3,67.6,7.46,53.0,8.6,40.6,banana,52.8
10.0,136.0,24.0,8.9,96.5,8.24,277.2,9.4,43.4,lentil,38.1
3.0,25.0,15.0,25.3,63.1,5.97,45.0,11.8,49.5,mango,58.1
74.0,66.0,115.0,24.5,14,6.18,41.5,12.2,65.1,chickpea,59.0
79.0,43.0,10.0,22.8,64.6,6.47,117.1,6.9,53.1,maize,87.9
68.0,49.0,39.0,24.6,79.0,6.82,160.6,17.2,57.1,jute,98
140,25.0,14.0,29.3,69.5,8.46,99.7,8.5,52.2,cotton,69.0
18.0,18.0,8.0,23.9,92.1,6.96,110.5,8.8,50.4,orange,95.0
0,5,5,9.8,94.4,8.6,52.7,6.7,75.3,blackgram,31.1
48.0,33.0,72.0,33.9,71.8,7.34,80.0,9.5,23.0,watermelon,34.7
34.0,25.0,48.0,31.9,100,5.78,271.1,12.0,38.5,jute,40.2
39.0,63.0,38.0,33.6,93.6,6.86,141.0,3.9,22.3,papaya,93.9
71.0,72.0,50.0,18.3,34.0,6.91,31.0,9.5,61.7,chickpea,58.7
14.0,145,205,29.2,100,6.62,118.1,4.3,56.6,apple,72.0
140,67.0,17.0,19.7,98.1,7.24,56.5,5.6,51.9,rice,53.1
33.0,24.0,7.0,31.6,47.0,6.44,48.2,12.4,43.0,lentil,46.4
20.0,56.0,15.0,18.3,21.4,5.5,124.7,17.4,33.1,kidneybeans,94.3
0,127.0,205,43.0,19.3,4.62,273.2,18.4,57.0,orange,17.7
29.0,21.0,192.0,41.2,14,8.92,10,2,35.4,jute,20.6
107.0,17.0,205,9.2,100,7.86,14.4,6.6,41.0,mango,29.3
43.0,64.0,75.0,17.7,15.9,7.32,67.5,16.0,43.6,chickpea,93.2
17.0,18.0,41.0,18.7,91.1,5.97,102.1,16.5,40.0,pomegranate,93.4
34.0,45.0,5,25.1,33.4,5.14,24.1,12.5,24.5,kidneybeans,54.4
128.0,5,197.0,8,100,8.64,296.4,17.8,42.3,muskmelon,35.3
100.0,14.0,54.0,25.2,84.6,6.58,49.3,23.4,27.4,watermelon,96.5
20.0,80.0,20.0,18.3,21.3,5.75,119.6,9.8,74.3,kidneybeans,96.1
30.0,100.0,12.0,28.8,80.3,7.27,93.3,18.4,44.4,lentil,58.9
38.0,27.0,28.0,36.1,100,7.48,28.2,12.3,30.5,mungbean,53.5
102.0,21.0,52.0,27.2,85.1,6.44,36.1,11.3,35.9,watermelon,96.7
18.0,16.0,26.0,26.0,93.6,5.45,170.0,10.9,35.7,coconut,95.1
22.0,30.0,30.0,31.4,47.6,6.35,66.7,6.2,26.2,mango,94.2
13.0,13.0,36.0,17.7,83.5,7.51,165.3,13.5,35.6,pomegranate,73.6
109.0,16.0,205,11.2,14,3.84,256.4,15.8,51.2,coffee,39.9
39.0,124.0,50.0,10.5,14,3.86,259.7,10.8,42.2,papaya,41.4
15.0,96.0,19.0,25.9,36.1,6.53,23.5,16.5,62.2,kidneybeans,61.8
15.0,75.0,21.0,24.8,65.4,6.98,35.6,6.9,57.3,lentil,95.9
17.0,54.0,23.0,28.1,56.8,6.96,55.2,17.7,53.3,mothbeans,93.3
122.0,5,192.0,12.6,14,3.86,300,16.3,43.3,mango,21.7
79.0,50.0,49.0,22.4,83.7,6.52,262.8,15.6,50.8,rice,94.0
32.0,114.0,20.0,35.5,79.5,5.73,105.5,5.7,58.2,blackgram,46.1
6.0,77.0,71.0,26.9,100,6.07,73.4,18.3,49.4,papaya,49.3
22.0,85.0,19.0,43.5,14,8.46,295.5,13.2,62.6,blackgram,47.4
99.0,22.0,31.0,25.5,61.6,7.05,157.2,15.8,49.1,coffee,91.8
100.0,86.0,55.0,26.7,80.1,6.19,139.7,16.8,75.1,banana,96.9
57.0,27.0,85.0,28.5,100,4.29,10,7.4,75.9,watermelon,41.5
108.0,20.0,59.0,20.1,69.0,5.92,127.3,14.0,35.0,rice,68.5
31.0,25.0,56.0,20.1,77.1,4.62,175.3,5.8,54.7,pomegranate,48.7
7.0,43.0,30.0,33.3,47.3,6.09,14.5,10.7,68.8,blackgram,44.6
44.0,45.0,51.0,34.9,91.8,6.64,117.6,23.3,49.8,papaya,93.5
118.0,47.0,25.0,25.4,76.6,7.16,78.3,17.6,58.1,cotton,94.6
22.0,62.0,19.0,28.2,48.5,5.68,147.9,17.7,75.3,pigeonpeas,94.4
38.0,30.0,29.0,23.9,69.4,5.19,197.7,17.8,45.2,mango,48.4
0,145,202.0,10.2,95.4,8.17,10,15.9,50.8,mungbean,27.4
19.0,136.0,205,23.1,87.9,5.88,126.6,10.6,44.8,apple,96.7
11.0,65.0,17.0,19.1,23.5,5.79,98.1,13.5,68.2,kidneybeans,92.7
87.0,30.0,9.0,28.3,78.2,5.83,68.2,6.2,57.4,coffee,52.0
36.0,31.0,53.0,17.6,61.2,6.05,290.8,12.8,54.6,jute,45.8
0,123.0,5,40.4,18.2,8.54,238.4,6.9,51.1,papaya,21.7
140,50.0,24.0,21.8,80.4,6.88,89.5,18.2,31.4,cotton,92.0
17.0,42.0,29.0,29.1,88.3,6.52,51.9,17.1,79.1,mungbean,96.3
107.0,17.0,166.0,41.5,96.0,9.09,10,7.5,54.4,grapes,33.6
33.0,10.0,13.0,19.7,100,7.68,212.0,9.9,34.9,orange,65.6
140,35.0,24.0,31.9,95.9,5.62,178.6,10.6,44.4,cotton,57.7
57.0,9.0,15.0,36.3,77.8,6.3,10,11.0,52.0,muskmelon,41.6
40.0,70.0,19.0,28.9,68.0,6.9,83.1,8.4,56.7,blackgram,92.3
0,138.0,176.0,11.7,93.7,3.9,268.9,19.9,33.9,blackgram,20.7
5.0,145,205,42.4,14,3.5,255.3,13.5,58.3,rice,26.9
17.0,61.0,22.0,28.0,88.4,6.94,42.9,25.9,48.5,mungbean,91.9
0,15.0,150.0,8,98.3,3.97,269.9,12.1,55.6,muskmelon,40.6
27.0,42.0,17.0,29.4,50.6,6.5,44.5,9.4,16.1,mothbeans,92.0
13.0,25.0,5,32.7,100,7.1,86.7,4.1,58.8,orange,76.6
57.0,6.0,70.0,29.6,100,7.08,25.6,13.5,30.8,muskmelon,61.3
22.0,111.0,189.0,23.5,80.8,6.29,50.9,6.5,53.5,grapes,92.7
41.0,117.0,39.0,21.3,99.9,6.05,106.3,10.8,35.4,banana,57.0
52.0,73.0,48.0,29.3,100,7.03,300,12.7,38.0,rice,71.6
98.0,78.0,53.0,27.1,81.8,5.9,62.6,20.7,70.4,banana,94.0
116.0,13.0,51.0,24.9,85.2,6.39,59.6,10.9,39.4,watermelon,95.4
0,145,18.0,9.0,14,9.05,17.1,9.5,19.8,mothbeans,34.9
16.0,54.0,14.0,25.5,89.6,6.65,37.7,18.1,75.0,blackgram,60.7
22.0,25.0,31.0,26.6,95.0,6.31,182.7,4.5,46.2,coconut,88.8
22.0,70.0,20.0,28.3,50.9,5.63,158.0,6.7,31.4,pigeonpeas,94.5
22.0,145,205,23.2,78.4,6.19,81.7,11.8,66.3,grapes,94.8
16.0,15.0,5,42.4,14.1,8.45,10,20.6,42.0,pomegranate,45.4
115.0,58.0,34.0,29.0,52.5,5.23,170.4,8.7,68.8,maize,66.3
94.0,16.0,49.0,24.5,82.2,6.47,64.3,8.4,37.6,watermelon,93.3
46.0,34.0,26.0,23.9,81.0,5.51,19.0,22.0,36.2,muskmelon,37.6
18.0,46.0,19.0,28.5,55.4,7.05,49.2,17.2,21.0,mothbeans,91.8
2.0,126.0,179.0,40.9,89.1,4.23,64.6,12.3,57.1,kidneybeans,28.1
23.0,23.0,32.0,31.0,47.5,6.45,107.9,20.6,48.7,mango,94.8
